configuration_id,plan_order,domain,pair,nA,nB,units,input_file,input_sha256,method,alpha,delta1,delta2,delta3,origin,attempt_path,status,validated,resource_limited,kA,kB,k,retained_A,retained_B,retained_total,solver_seconds,validation_seconds,warmup_seconds,total_seconds,peak_rss_mib,states,transitions,states_dequeued,completed_states_lower_bound,queue_size,chain_graphs_completed,graph_entered,solution_route,solver_optimality_claim,validation_status,limiting_phase,coupling_distance,coupling_feasible,raw_checkpoint_sha256,validation_proves_optimality,applicable_internal_seconds,effective_chain_cap,raw_status,supervisor_status,failure_reason,solver_time_kind,termination_reason,raw_kA,raw_kB,raw_k,observation_cohort,eligible,blocked_reason,reuse_path
protein:1o7j.a__3jq0.a:a0.5|CPS-2F,31,protein,1o7j.a__3jq0.a,22,31,angstrom,,,CPS-2F,0.5,,,,blocked,,preparation_blocked,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preparation_blocked,,,,coverage_extension single observation,False,Internal chain break(s); no existing uncropped whole-chain gap-handling policy. Existing preparation splits fragments; cropping/bridging not introduced.,
protein:1o7j.a__3jq0.a:a0.5|CPS-3F,32,protein,1o7j.a__3jq0.a,22,31,angstrom,,,CPS-3F,0.5,,,,blocked,,preparation_blocked,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preparation_blocked,,,,coverage_extension single observation,False,Internal chain break(s); no existing uncropped whole-chain gap-handling policy. Existing preparation splits fragments; cropping/bridging not introduced.,
protein:1o7j.a__2fep.a:a0.5|Independent continuous,33,protein,1o7j.a__2fep.a,22,18,angstrom,output\paper_v1\coverage_extension\inputs\protein_1o7j.a__2fep.a.npz,d171f0ed7be03baa883be172bf5fe7cfd57fe2ffdce82b27f61f4033476c5648,Independent continuous,0.5,9.476499139682725,10.677660963985199,49.17725043249195,new,output\paper_v1\coverage_extension\slots\33\attempts\coverage33_3dd80575abde47569418e2ac247fc874,validated,True,False,16.0,13.0,16.0,0.7272727272727273,0.7222222222222222,0.725,0.009316999989096075,0.0020263000042177737,9.14162569999462,9.843066700006602,211.62890625,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,49.17725043249195,True,777a341735a684dd57881ffa39236114c987f2d4d44af2627a06545b32065643,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,16.0,13.0,16.0,coverage_extension single observation,,,
protein:1o7j.a__2fep.a:a0.5|Independent discrete,34,protein,1o7j.a__2fep.a,22,18,angstrom,output\paper_v1\coverage_extension\inputs\protein_1o7j.a__2fep.a.npz,d171f0ed7be03baa883be172bf5fe7cfd57fe2ffdce82b27f61f4033476c5648,Independent discrete,0.5,9.476499139682725,10.677660963985199,49.17725043249195,new,output\paper_v1\coverage_extension\slots\34\attempts\coverage34_29798453940b45bfa82792925643d00e,validated,True,False,20.0,18.0,20.0,0.9090909090909091,1.0,0.95,0.005785999994259328,0.0024742000096011907,6.486762700020336,7.156134699995164,194.6328125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,49.17725043249195,True,b819a03c88a1f1042efdf572b3abe3d1336921bd96401e31c2b3c1d5a24df14d,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,20.0,18.0,20.0,coverage_extension single observation,,,
protein:1o7j.a__2fep.a:a0.5|CPS-2F,35,protein,1o7j.a__2fep.a,22,18,angstrom,output\paper_v1\coverage_extension\inputs\protein_1o7j.a__2fep.a.npz,d171f0ed7be03baa883be172bf5fe7cfd57fe2ffdce82b27f61f4033476c5648,CPS-2F,0.5,9.476499139682725,10.677660963985199,49.17725043249195,new,output\paper_v1\coverage_extension\slots\35\attempts\coverage35_be5a003f7d1b4180b96e8af88864666d,validated,True,False,16.0,13.0,16.0,0.7272727272727273,0.7222222222222222,0.725,3.15379790001316,0.002582300017820671,9.85686609998811,13.67100840000785,228.60546875,14822.0,2542893.0,14822.0,14821.0,0.0,2.0,True,configuration_graph,True,validated,,49.17725043249195,True,dd7413a6b61bc7b2075633226a3ce7c3d9f229e7ae0521aa5ca3b46f16b8b858,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,16.0,13.0,16.0,coverage_extension single observation,,,
protein:1o7j.a__2fep.a:a0.5|CPS-3F,36,protein,1o7j.a__2fep.a,22,18,angstrom,output\paper_v1\coverage_extension\inputs\protein_1o7j.a__2fep.a.npz,d171f0ed7be03baa883be172bf5fe7cfd57fe2ffdce82b27f61f4033476c5648,CPS-3F,0.5,9.476499139682725,10.677660963985199,49.17725043249195,new,output\paper_v1\coverage_extension\slots\36\attempts\coverage36_d4c553cd3aee4672aa7eef1f70c1d476,validated,True,False,20.0,18.0,20.0,0.9090909090909091,1.0,0.95,0.049627200001850724,0.004825300013180822,21.673210300010396,22.970989099994767,195.54296875,440.0,1568.0,440.0,439.0,0.0,2.0,True,configuration_graph,True,validated,,49.17725043249195,True,bd00481f187d1671f6f1561c439d9a9eda5f788052038ed093f6e5aebfe87980,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,20.0,18.0,20.0,coverage_extension single observation,,,
hurricane:AL182011__AL061926:a0.5|Independent continuous,37,hurricane,AL182011__AL061926,31,27,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL182011__AL061926.npz,ba58f2c03df52031d3334018fbe8e621d469f60aa4cbe71d7b712273476973cc,Independent continuous,0.5,27.787027255881302,35.39001301287973,785.7446885238548,new,output\paper_v1\coverage_extension\slots\37\attempts\coverage37_e8c06401f75e4c8696c1b66264d53a0e,validated,True,False,8.0,7.0,8.0,0.25806451612903225,0.25925925925925924,0.25862068965517243,0.09191970000392757,0.002979199984110892,13.963130699994508,15.125666100007948,211.53125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,769.4407441318986,True,9c8bbba9af42e24493463bf08bf5fdc59f3870271bb8799ea597aefb7e07e48e,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,8.0,7.0,8.0,coverage_extension single observation,,,
hurricane:AL182011__AL061926:a0.5|Independent discrete,38,hurricane,AL182011__AL061926,31,27,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL182011__AL061926.npz,ba58f2c03df52031d3334018fbe8e621d469f60aa4cbe71d7b712273476973cc,Independent discrete,0.5,27.787027255881302,35.39001301287973,785.7446885238548,new,output\paper_v1\coverage_extension\slots\38\attempts\coverage38_868a5ccfc0364d0da4167d131a116041,validated,True,False,29.0,26.0,29.0,0.9354838709677419,0.9629629629629629,0.9482758620689655,0.0058874000096693635,0.005143799993675202,6.828600400011055,7.500104700011434,193.9375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,785.7446885238548,True,952026d9c1ad52cf5b0502ca9addbfafda76c6a72a920b329988d67d73991e64,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,29.0,26.0,29.0,coverage_extension single observation,,,
hurricane:AL182011__AL061926:a0.5|CPS-2F,39,hurricane,AL182011__AL061926,31,27,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL182011__AL061926.npz,ba58f2c03df52031d3334018fbe8e621d469f60aa4cbe71d7b712273476973cc,CPS-2F,0.5,27.787027255881302,35.39001301287973,785.7446885238548,new,output\paper_v1\coverage_extension\slots\39\attempts\coverage39_d0000f0707ba4c0fa5783226237f953b,validated,True,False,8.0,7.0,8.0,0.25806451612903225,0.25925925925925924,0.25862068965517243,8.157638600008795,0.0014847000129520893,10.14489749999484,18.943114299996523,239.0703125,9162.0,3970390.0,9162.0,9161.0,0.0,2.0,True,configuration_graph,True,validated,,769.4407441318986,True,208f44ccefd9781b743309fe66b7f3213da70befe7000eab5a0ac2aca6d16021,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,8.0,7.0,8.0,coverage_extension single observation,,,
hurricane:AL182011__AL061926:a0.5|CPS-3F,40,hurricane,AL182011__AL061926,31,27,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL182011__AL061926.npz,ba58f2c03df52031d3334018fbe8e621d469f60aa4cbe71d7b712273476973cc,CPS-3F,0.5,27.787027255881302,35.39001301287973,785.7446885238548,new,output\paper_v1\coverage_extension\slots\40\attempts\coverage40_fdf11ff49a2d482f9e9f066277b907a8,validated,True,False,29.0,26.0,29.0,0.9354838709677419,0.9629629629629629,0.9482758620689655,0.04284249999909662,0.005152300000190735,7.444120599975577,8.20147260001977,194.60546875,665.0,2867.0,665.0,664.0,0.0,2.0,True,configuration_graph,True,validated,,785.7446885238548,True,e766630ee629d63ac0c72d46b98058c9fd99136e6d78417abb689c1feb8e8632,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,29.0,26.0,29.0,coverage_extension single observation,,,
hurricane:EP141997__EP092000:a0.5|Independent continuous,41,hurricane,EP141997__EP092000,34,25,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP141997__EP092000.npz,ecaedec88bea9b8978999fa4f7e9d2ed13fd72d095668c5b24c2734ed0f2238b,Independent continuous,0.5,43.076835452765,44.81264868423187,470.2295889817335,new,output\paper_v1\coverage_extension\slots\41\attempts\coverage41_c930292e7a4e4d4cb6db2b11e3b15108,validated,True,False,4.0,4.0,4.0,0.11764705882352941,0.16,0.13559322033898305,0.016485500003909692,0.0009550999966450036,9.189198000007309,9.914143899979535,211.6484375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,801.056279479944,False,e6bfc9fd91d1d0cbfe25be6f9a69709c8531702e2f051301db9bf1916fff35f8,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,4.0,4.0,4.0,coverage_extension single observation,,,
hurricane:EP141997__EP092000:a0.5|Independent discrete,42,hurricane,EP141997__EP092000,34,25,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP141997__EP092000.npz,ecaedec88bea9b8978999fa4f7e9d2ed13fd72d095668c5b24c2734ed0f2238b,Independent discrete,0.5,43.076835452765,44.81264868423187,470.2295889817335,new,output\paper_v1\coverage_extension\slots\42\attempts\coverage42_8d733121dc674d369fd707ab80d2e2d2,validated,True,False,32.0,24.0,32.0,0.9411764705882353,0.96,0.9491525423728814,0.017888000002130866,0.01904179999837652,17.88357500001439,18.903300100006163,193.7421875,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,470.2295889817335,True,e64c6f97c9149a233f7588e232abd7322a0bfb8741c1bb4446f14fc88fc19213,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,32.0,24.0,32.0,coverage_extension single observation,,,
hurricane:EP141997__EP092000:a0.5|CPS-2F,43,hurricane,EP141997__EP092000,34,25,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP141997__EP092000.npz,ecaedec88bea9b8978999fa4f7e9d2ed13fd72d095668c5b24c2734ed0f2238b,CPS-2F,0.5,43.076835452765,44.81264868423187,470.2295889817335,new,output\paper_v1\coverage_extension\slots\43\attempts\coverage43_8541b5d5d53f44b4949584f38e7422e3,validated,True,False,4.0,5.0,5.0,0.11764705882352941,0.2,0.15254237288135594,4.959666499984451,0.000990099972113967,10.218833800026914,15.861175199999707,227.921875,3417.0,1876981.0,3417.0,3416.0,0.0,2.0,True,configuration_graph,True,validated,,470.2295889817335,True,d9a76bdb32f3ca35eb5df9bef63e8bcd1cd61bacacd30bec65036df1d67a9737,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,4.0,5.0,5.0,coverage_extension single observation,,,
hurricane:EP141997__EP092000:a0.5|CPS-3F,44,hurricane,EP141997__EP092000,34,25,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP141997__EP092000.npz,ecaedec88bea9b8978999fa4f7e9d2ed13fd72d095668c5b24c2734ed0f2238b,CPS-3F,0.5,43.076835452765,44.81264868423187,470.2295889817335,new,output\paper_v1\coverage_extension\slots\44\attempts\coverage44_0c3d4777937a42ce9ef5c3dd1a5a157b,validated,True,False,32.0,24.0,32.0,0.9411764705882353,0.96,0.9491525423728814,0.032357499992940575,0.005928400001721457,6.476697800011607,7.2280506000097375,195.0390625,281.0,973.0,281.0,280.0,0.0,2.0,True,configuration_graph,True,validated,,470.2295889817335,True,97fa2abb9dccd509818e10eb74fd64384f9ce6bcf5288bb5ba0d42457c4a3e03,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,32.0,24.0,32.0,coverage_extension single observation,,,
hurricane:EP211990__EP152008:a0.5|Independent continuous,45,hurricane,EP211990__EP152008,26,38,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP211990__EP152008.npz,65bdc8d3eea9992d1beaddb2846878c75be0c05b7809a08882c9e55aeab693ca,Independent continuous,0.5,63.886345409849554,41.28332633730357,234.85273869420817,new,output\paper_v1\coverage_extension\slots\45\attempts\coverage45_612251e69fa84657ad3c751919119474,validated,True,False,6.0,8.0,8.0,0.23076923076923078,0.21052631578947367,0.21875,0.02149810001719743,0.0023508000012952834,9.119522699998925,9.876459399994928,211.5234375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,549.3953735112812,False,16d59b955dc45134345fab155230af9dc5db0fd20ba7935f664d667fd1c8ba31,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,6.0,8.0,8.0,coverage_extension single observation,,,
hurricane:EP211990__EP152008:a0.5|Independent discrete,46,hurricane,EP211990__EP152008,26,38,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP211990__EP152008.npz,65bdc8d3eea9992d1beaddb2846878c75be0c05b7809a08882c9e55aeab693ca,Independent discrete,0.5,63.886345409849554,41.28332633730357,234.85273869420817,new,output\paper_v1\coverage_extension\slots\46\attempts\coverage46_60cd8286ba1a48e696eff4c9ede95c08,validated,True,False,22.0,35.0,35.0,0.8461538461538461,0.9210526315789473,0.890625,0.0067115999991074204,0.0054361000075004995,6.5398023999878205,7.221203399996739,194.3828125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,234.85273869420817,True,c2692a4f702c7b4e6aab6a1ff0384e60845d075251da1adf025977e9bd1af5d8,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,22.0,35.0,35.0,coverage_extension single observation,,,
hurricane:EP211990__EP152008:a0.5|CPS-2F,47,hurricane,EP211990__EP152008,26,38,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP211990__EP152008.npz,65bdc8d3eea9992d1beaddb2846878c75be0c05b7809a08882c9e55aeab693ca,CPS-2F,0.5,63.886345409849554,41.28332633730357,234.85273869420817,new,output\paper_v1\coverage_extension\slots\47\attempts\coverage47_30c8adcf99e14ab09a9650bae3cbb95b,validated,True,False,6.0,8.0,8.0,0.23076923076923078,0.21052631578947367,0.21875,1.8373307999863755,0.001568000006955117,10.402748699998483,12.929803699982585,221.2109375,2749.0,955852.0,2749.0,2748.0,0.0,2.0,True,configuration_graph,True,validated,,231.1327563959725,True,4dfbd96bb8e296ea81803f1ea5da28d6eb3f18e92d0bb6242b6d5f847030ab7c,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,6.0,8.0,8.0,coverage_extension single observation,,,
hurricane:EP211990__EP152008:a0.5|CPS-3F,48,hurricane,EP211990__EP152008,26,38,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP211990__EP152008.npz,65bdc8d3eea9992d1beaddb2846878c75be0c05b7809a08882c9e55aeab693ca,CPS-3F,0.5,63.886345409849554,41.28332633730357,234.85273869420817,new,output\paper_v1\coverage_extension\slots\48\attempts\coverage48_362b69f475c64b18bc40230adac5213f,validated,True,False,22.0,35.0,35.0,0.8461538461538461,0.9210526315789473,0.890625,0.0974729000008665,0.022346699988702312,13.153731099999277,14.334017800021684,194.4453125,202.0,978.0,202.0,201.0,0.0,2.0,True,configuration_graph,True,validated,,234.85273869420817,True,0b41d489dd35e46b238b2d88fb91f86cb47133aedb68a9b90745ba917f38b900,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,22.0,35.0,35.0,coverage_extension single observation,,,
hurricane:EP041981__EP211992:a0.5|Independent continuous,49,hurricane,EP041981__EP211992,25,40,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP041981__EP211992.npz,1559555895c7c428ab5c79bae86f9aecd02e4ff060cbfdfb2ca311471c4213b6,Independent continuous,0.5,53.137211686550096,34.27687825539067,779.3533485826824,new,output\paper_v1\coverage_extension\slots\49\attempts\coverage49_755aebfa9e9a4261add3f85b1bfc1ba0,validated,True,False,2.0,8.0,8.0,0.08,0.2,0.15384615384615385,0.023048900009598583,0.0009288000001106411,8.786689200002002,9.522600199998124,210.89453125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,1387.9112499981006,False,484dd9dd2c8ea22b0fc0be26bd5ac8b3ec4971cbf78d475c1bc79b4bdea516e6,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,2.0,8.0,8.0,coverage_extension single observation,,,
hurricane:EP041981__EP211992:a0.5|Independent discrete,50,hurricane,EP041981__EP211992,25,40,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP041981__EP211992.npz,1559555895c7c428ab5c79bae86f9aecd02e4ff060cbfdfb2ca311471c4213b6,Independent discrete,0.5,53.137211686550096,34.27687825539067,779.3533485826824,new,output\paper_v1\coverage_extension\slots\50\attempts\coverage50_bcd6691cbb2646cbb129b441ac02fd50,validated,True,False,25.0,40.0,40.0,1.0,1.0,1.0,0.009221899992553517,0.005925800011027604,6.398968900000909,7.060771399992518,194.51953125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,779.3533485826824,True,90c475be8a6383a15f011b11b10d8efa47de23b10448c8ce5ed1bc6f4d79f515,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,25.0,40.0,40.0,coverage_extension single observation,,,
hurricane:EP041981__EP211992:a0.5|CPS-2F,51,hurricane,EP041981__EP211992,25,40,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP041981__EP211992.npz,1559555895c7c428ab5c79bae86f9aecd02e4ff060cbfdfb2ca311471c4213b6,CPS-2F,0.5,53.137211686550096,34.27687825539067,779.3533485826824,new,output\paper_v1\coverage_extension\slots\51\attempts\coverage51_2c8472d7d1364a8f98e47021d71f6cae,validated,True,False,4.0,8.0,8.0,0.16,0.2,0.18461538461538463,6.868356899998616,0.0031356000108644366,9.7045466999989,17.715140099986456,226.52734375,3810.0,1472665.0,3810.0,3809.0,0.0,2.0,True,configuration_graph,True,validated,,766.5109812698706,True,504554e05324840332c58c894372d19e63e56f036a9e241e5df7c3643483fc20,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,4.0,8.0,8.0,coverage_extension single observation,,,
hurricane:EP041981__EP211992:a0.5|CPS-3F,52,hurricane,EP041981__EP211992,25,40,projected km,output\paper_v1\coverage_extension\inputs\hurricane_EP041981__EP211992.npz,1559555895c7c428ab5c79bae86f9aecd02e4ff060cbfdfb2ca311471c4213b6,CPS-3F,0.5,53.137211686550096,34.27687825539067,779.3533485826824,new,output\paper_v1\coverage_extension\slots\52\attempts\coverage52_7629beed627b42709681a8a5ffb84a23,validated,True,False,25.0,40.0,40.0,1.0,1.0,1.0,0.0351121999847237,0.007437499996740371,7.835610799986171,8.535582600015914,194.80078125,260.0,679.0,260.0,259.0,0.0,2.0,True,configuration_graph,True,validated,,779.3533485826824,True,aa703d474a275245c6b5c1f193498936c953ca4e52b801b076eb455c5d6c8733,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,25.0,40.0,40.0,coverage_extension single observation,,,
hurricane:AL181887__AL091888:a0.5|Independent continuous,53,hurricane,AL181887__AL091888,26,64,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL181887__AL091888.npz,6d9b056dfe76b1e50c23bc5a0d5b4f256ed31bcbd8dab24f41a890c4fb482890,Independent continuous,0.5,101.79610036143889,51.670295507735965,1460.4827080122416,new,output\paper_v1\coverage_extension\slots\53\attempts\coverage53_9ef2670886bc41428191e14a2da3ecaf,validated,True,False,6.0,8.0,8.0,0.23076923076923078,0.125,0.15555555555555556,0.07046170000103302,0.0015286999987438321,15.244152900006156,16.69861089999904,211.67578125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,1471.20960060177,False,34387561346613ab0579c76b801322e5702c1494b7b25a0c8329f88a235b294d,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,6.0,8.0,8.0,coverage_extension single observation,,,
hurricane:AL181887__AL091888:a0.5|Independent discrete,54,hurricane,AL181887__AL091888,26,64,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL181887__AL091888.npz,6d9b056dfe76b1e50c23bc5a0d5b4f256ed31bcbd8dab24f41a890c4fb482890,Independent discrete,0.5,101.79610036143889,51.670295507735965,1460.4827080122416,new,output\paper_v1\coverage_extension\slots\54\attempts\coverage54_5223631fbf504f0abb780d0594d0998e,validated,True,False,26.0,62.0,62.0,1.0,0.96875,0.9777777777777777,0.011327899992465973,0.010406399989733472,7.046321000001626,7.833060499979183,194.19140625,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,1460.4827080122416,True,c5b08bb91818edad11034f2fa7c20bf82f00081322857fca5270c2928fb46199,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,26.0,62.0,62.0,coverage_extension single observation,,,
hurricane:AL181887__AL091888:a0.5|CPS-2F,55,hurricane,AL181887__AL091888,26,64,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL181887__AL091888.npz,6d9b056dfe76b1e50c23bc5a0d5b4f256ed31bcbd8dab24f41a890c4fb482890,CPS-2F,0.5,101.79610036143889,51.670295507735965,1460.4827080122416,new,output\paper_v1\coverage_extension\slots\55\attempts\coverage55_36facae9ae4c474291ca5ad092b5f61a,validated,True,False,7.0,8.0,8.0,0.2692307692307692,0.125,0.16666666666666666,9.457361100008711,0.0015585999935865402,10.097546700009843,20.242848800000502,229.21484375,8659.0,5753071.0,8659.0,8658.0,0.0,2.0,True,configuration_graph,True,validated,,1455.526626161246,True,94d76abd2f2b51572ad7d3a2fb2d786c60d95614ade5a56cd89a7414de81b0b6,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,7.0,8.0,8.0,coverage_extension single observation,,,
hurricane:AL181887__AL091888:a0.5|CPS-3F,56,hurricane,AL181887__AL091888,26,64,projected km,output\paper_v1\coverage_extension\inputs\hurricane_AL181887__AL091888.npz,6d9b056dfe76b1e50c23bc5a0d5b4f256ed31bcbd8dab24f41a890c4fb482890,CPS-3F,0.5,101.79610036143889,51.670295507735965,1460.4827080122416,new,output\paper_v1\coverage_extension\slots\56\attempts\coverage56_bae8233866794268a95ea28a702e30c7,validated,True,False,26.0,62.0,62.0,1.0,0.96875,0.9777777777777777,0.05926259999978356,0.010468699998455122,6.708297700010007,7.52122630001395,194.6875,508.0,1417.0,508.0,507.0,0.0,2.0,True,configuration_graph,True,validated,,1460.4827080122416,True,529f5ca2df5a01ee77e5a3f3370f58d8355ecc48245653614e76f0023efda43e,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,26.0,62.0,62.0,coverage_extension single observation,,,
