configuration_id,plan_order,domain,pair,nA,nB,units,input_file,input_sha256,method,alpha,delta1,delta2,delta3,origin,attempt_path,status,validated,resource_limited,kA,kB,k,retained_A,retained_B,retained_total,solver_seconds,validation_seconds,warmup_seconds,total_seconds,peak_rss_mib,states,transitions,states_dequeued,completed_states_lower_bound,queue_size,chain_graphs_completed,graph_entered,solution_route,solver_optimality_claim,validation_status,limiting_phase,coupling_distance,coupling_feasible,raw_checkpoint_sha256,validation_proves_optimality,applicable_internal_seconds,effective_chain_cap,raw_status,supervisor_status,failure_reason,solver_time_kind,termination_reason,validation_recovery_path,original_validation_seconds,original_limiting_phase,original_origin,observation_cohort,raw_kA,raw_kB,raw_k,pair_cohort,source_origin,eligible,blocked_reason,reuse_path,observed,pair_alias,figure_png,figure_pdf,attempt_metrics_json
hurricane:EP111995__EP032014:a0.5|Independent discrete,6,hurricane,EP111995__EP032014,41,41,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP111995__EP032014.npz,19c00cd52bda54c9369680072326d33e4ceaea5dd21ed511a2f524a7b5fdf7b8,Independent discrete,0.5,29.754472314578926,27.788037019698255,405.6324822546883,new,output\paper_v1\hurricane_extension_3\slots\06\attempts\hurricane3_06_eacef0d1253647f1ae27c2ff2018ac10,validated,True,False,36.0,39.0,39.0,0.8780487804878049,0.9512195121951219,0.9146341463414634,0.009860699996352196,0.009618799987947568,6.15014670000528,6.8446261000062805,194.71484375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,405.6324822546883,True,125ec381330a27c58794269810db391b09ccc3bf176bf9193eaa6b53e00c9d75,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,36.0,39.0,39.0,,,True,,,True,H12,output/paper_v1/coverage_extension/attempt_gallery/figures/ca787a4e21533c964e3253.png,output/paper_v1/coverage_extension/attempt_gallery/figures/ca787a4e21533c964e3253.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\0f9da0f134c97fc9e0.json
hurricane:EP111995__EP032014:a0.5|CPS-2F,7,hurricane,EP111995__EP032014,41,41,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP111995__EP032014.npz,19c00cd52bda54c9369680072326d33e4ceaea5dd21ed511a2f524a7b5fdf7b8,CPS-2F,0.5,29.754472314578926,27.788037019698255,405.6324822546883,new,output\paper_v1\hurricane_extension_3\slots\07\attempts\hurricane3_07_4c21c4ed71a9480f8e995dd5d7042530,validated,True,False,8.0,8.0,8.0,0.1951219512195122,0.1951219512195122,0.1951219512195122,18.389011899998877,0.0015631999995093793,9.443654200003948,28.47318830000586,262.60546875,9335.0,5300017.0,9335.0,9334.0,0.0,2.0,True,configuration_graph,True,validated,,405.6324822546883,True,6deeb7533deb56262a8aaed6594e3a11d368ecc3ad02f11411a8d63730879d0f,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,8.0,8.0,8.0,,,True,,,True,H12,output/paper_v1/coverage_extension/attempt_gallery/figures/0e9b4149f0d27819e813ba.png,output/paper_v1/coverage_extension/attempt_gallery/figures/0e9b4149f0d27819e813ba.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\369376ca82ea16278f.json
hurricane:EP111995__EP032014:a0.5|CPS-3F,8,hurricane,EP111995__EP032014,41,41,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP111995__EP032014.npz,19c00cd52bda54c9369680072326d33e4ceaea5dd21ed511a2f524a7b5fdf7b8,CPS-3F,0.5,29.754472314578926,27.788037019698255,405.6324822546883,new,output\paper_v1\hurricane_extension_3\slots\08\attempts\hurricane3_08_c39016413aec43668328a3c20b36ffc0,validated,True,False,36.0,39.0,39.0,0.8780487804878049,0.9512195121951219,0.9146341463414634,0.045170500001404434,0.008299100009026006,6.217784299980849,6.931705099996179,194.953125,562.0,2597.0,562.0,561.0,0.0,2.0,True,configuration_graph,True,validated,,405.6324822546883,True,5e6f6402169c3496de5c35f97fbb48777980f9c6d5f6edc5abfafec793fff707,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,36.0,39.0,39.0,,,True,,,True,H12,output/paper_v1/coverage_extension/attempt_gallery/figures/9fb922f100c15a36ee4b53.png,output/paper_v1/coverage_extension/attempt_gallery/figures/9fb922f100c15a36ee4b53.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\5dfa3e0d491cd2a63c.json
hurricane:EP061986__EP131991:a0.5|Independent continuous,9,hurricane,EP061986__EP131991,38,70,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP061986__EP131991.npz,da81fd2b7de704832cbd3be6f2951d4e46249bca00967c5d3b1e2b7b84676105,Independent continuous,0.5,74.61765238550089,44.18905419239473,444.44557675140607,new,output\paper_v1\hurricane_extension_3\slots\09\attempts\hurricane3_09_fbb5d270ca7a4c86bacbe7f25ec271a4,validated,True,False,4.0,9.0,9.0,0.10526315789473684,0.12857142857142856,0.12037037037037036,0.0903956999827642,0.0014170999929774553,8.555895299999975,9.363123999995878,211.48046875,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,1223.1636214249056,False,51082eed0e5e45d9df4dcc344aa174544ed23cb06aac7b2bb5245f04f9663b0c,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,4.0,9.0,9.0,,,True,,,True,H13,output/paper_v1/coverage_extension/attempt_gallery/figures/9b75198e11294454a774ea.png,output/paper_v1/coverage_extension/attempt_gallery/figures/9b75198e11294454a774ea.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\079c48d70c89f66830.json
hurricane:EP061986__EP131991:a0.5|Independent discrete,10,hurricane,EP061986__EP131991,38,70,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP061986__EP131991.npz,da81fd2b7de704832cbd3be6f2951d4e46249bca00967c5d3b1e2b7b84676105,Independent discrete,0.5,74.61765238550089,44.18905419239473,444.44557675140607,new,output\paper_v1\hurricane_extension_3\slots\10\attempts\hurricane3_10_7abd746c092446dd8f0d6e0a34cda991,validated,True,False,38.0,67.0,67.0,1.0,0.9571428571428572,0.9722222222222222,0.012466400017729029,0.01612409998779185,6.162499400001252,6.948430999997072,194.90234375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,444.44557675140607,True,35a08582b595c0a52a60a7a045ade3db6a50b1a7775d4fedde78d4e0eb2a3703,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,38.0,67.0,67.0,,,True,,,True,H13,output/paper_v1/coverage_extension/attempt_gallery/figures/94fd89adfc3f2b7127ac83.png,output/paper_v1/coverage_extension/attempt_gallery/figures/94fd89adfc3f2b7127ac83.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\dc05840afb9c898b32.json
hurricane:EP061986__EP131991:a0.5|CPS-2F,11,hurricane,EP061986__EP131991,38,70,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP061986__EP131991.npz,da81fd2b7de704832cbd3be6f2951d4e46249bca00967c5d3b1e2b7b84676105,CPS-2F,0.5,74.61765238550089,44.18905419239473,444.44557675140607,new,output\paper_v1\hurricane_extension_3\slots\11\attempts\hurricane3_11_1f56e28212ab4666a6da3cc53e3431a0,validated,True,False,6.0,9.0,9.0,0.15789473684210525,0.12857142857142856,0.1388888888888889,9.9213370999787,0.0015774999919813126,10.874127000017324,21.41102139998111,236.66796875,5169.0,2970436.0,5169.0,5168.0,0.0,2.0,True,configuration_graph,True,validated,,444.44557675140607,True,5e3735e7141a2b227634a4ed42cfe2e404c02df516bce2ecf1a666ea1cc92126,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,6.0,9.0,9.0,,,True,,,True,H13,output/paper_v1/coverage_extension/attempt_gallery/figures/69fb9fe1ddceebf8806982.png,output/paper_v1/coverage_extension/attempt_gallery/figures/69fb9fe1ddceebf8806982.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\ac64ae7936b9e75702.json
hurricane:EP061986__EP131991:a0.5|CPS-3F,12,hurricane,EP061986__EP131991,38,70,projected km,output\paper_v1\hurricane_extension_3\inputs\hurricane_EP061986__EP131991.npz,da81fd2b7de704832cbd3be6f2951d4e46249bca00967c5d3b1e2b7b84676105,CPS-3F,0.5,74.61765238550089,44.18905419239473,444.44557675140607,new,output\paper_v1\hurricane_extension_3\slots\12\attempts\hurricane3_12_b935ae03384b4dedb947a289c5f820a0,validated,True,False,38.0,67.0,67.0,1.0,0.9571428571428572,0.9722222222222222,0.06264350001583807,0.015650899993488565,6.946612200001255,7.751975299994228,194.71484375,338.0,962.0,338.0,337.0,0.0,2.0,True,configuration_graph,True,validated,,444.44557675140607,True,891e92a7f6b302c31a576c1eb8a2913e0fba0fc316530fb74b800a4f920afcb6,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,three-hurricane extension single observation,38.0,67.0,67.0,,,True,,,True,H13,output/paper_v1/coverage_extension/attempt_gallery/figures/96c6b3edc809a701dd3a35.png,output/paper_v1/coverage_extension/attempt_gallery/figures/96c6b3edc809a701dd3a35.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\96efdadc9f5133e4be.json
hurricane:EP092002__EP171994:a0.5|Independent continuous,1,hurricane,EP092002__EP171994,26,31,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP092002__EP171994.npz,d9373018d366573f51130baa294c338f83ffeedf55f6b14210dc3ec268db151d,Independent continuous,0.5,45.83754024662439,41.177371201851194,366.7686943223481,new,output\paper_v1\hurricane_final_20\slots\01\attempts\final20_01_b434dd29179344f58040590f59962d54,validated,True,False,4.0,5.0,5.0,0.15384615384615385,0.16129032258064516,0.15789473684210525,0.01475980001850985,0.001128700008848682,8.602286100009223,9.233298200007994,211.2578125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,411.59259248787515,False,4bcf25762f1110e9dff6e9bcb7cb609cf7ccb1bedd72eefcfede470aa1e91b91,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,stratified final20 single observation,4.0,5.0,5.0,,,True,,,True,H14,output/paper_v1/coverage_extension/attempt_gallery/figures/13dc73f691de535b5c974f.png,output/paper_v1/coverage_extension/attempt_gallery/figures/13dc73f691de535b5c974f.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\61d32f404efda34b43.json
hurricane:EP092002__EP171994:a0.5|Independent discrete,2,hurricane,EP092002__EP171994,26,31,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP092002__EP171994.npz,d9373018d366573f51130baa294c338f83ffeedf55f6b14210dc3ec268db151d,Independent discrete,0.5,45.83754024662439,41.177371201851194,366.7686943223481,new,output\paper_v1\hurricane_final_20\slots\02\attempts\final20_02_021eda7600df412cb66577c8602cf8e4,validated,True,False,26.0,27.0,27.0,1.0,0.8709677419354839,0.9298245614035088,0.007512099982704967,0.0054438000079244375,12.262699400016572,13.222441699996125,193.9296875,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,366.7686943223481,True,e53522742b41b972c7916d61431100d4598c46f2ba0c3ac2f7c0a905c8cc0309,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,stratified final20 single observation,26.0,27.0,27.0,,,True,,,True,H14,output/paper_v1/coverage_extension/attempt_gallery/figures/d1bbcb46893242124f333b.png,output/paper_v1/coverage_extension/attempt_gallery/figures/d1bbcb46893242124f333b.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\324fd06793a8a25b4f.json
hurricane:EP092002__EP171994:a0.5|CPS-2F,3,hurricane,EP092002__EP171994,26,31,projected km,output\paper_v1\hurricane_final_20\inputs\hurricane_EP092002__EP171994.npz,d9373018d366573f51130baa294c338f83ffeedf55f6b14210dc3ec268db151d,CPS-2F,0.5,45.83754024662439,41.177371201851194,366.7686943223481,new,output\paper_v1\hurricane_final_20\slots\03\attempts\final20_03_30ed5a490d4340e4b557ed8452b1516c,validated,True,False,4.0,5.0,5.0,0.15384615384615385,0.16129032258064516,0.15789473684210525,2.288840099994559,0.0009611000132281333,9.54164129999117,12.527390700008254,223.390625,3208.0,1098127.0,3208.0,3207.0,0.0,2.0,True,configuration_graph,True,validated,,366.7686943223481,True,83944c1dee39833a476df40138905bfd2a698933dbebecf26ce22de93ec1c9ca,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,stratified final20 single observation,4.0,5.0,5.0,,,True,,,True,H14,output/paper_v1/coverage_extension/attempt_gallery/figures/ce100bd6eca5c7c7a2723e.png,output/paper_v1/coverage_extension/attempt_gallery/figures/ce100bd6eca5c7c7a2723e.pdf,output\paper_v1\coverage_extension\attempt_gallery\metrics\6a2cca4cafc31fbe19.json
