configuration_id,plan_order,domain,pair,nA,nB,units,input_file,input_sha256,method,alpha,delta1,delta2,delta3,origin,attempt_path,status,validated,resource_limited,kA,kB,k,retained_A,retained_B,retained_total,solver_seconds,validation_seconds,warmup_seconds,total_seconds,peak_rss_mib,states,transitions,states_dequeued,completed_states_lower_bound,queue_size,chain_graphs_completed,graph_entered,solution_route,solver_optimality_claim,validation_status,limiting_phase,coupling_distance,coupling_feasible,raw_checkpoint_sha256,validation_proves_optimality,applicable_internal_seconds,effective_chain_cap,raw_status,supervisor_status,failure_reason,solver_time_kind,termination_reason,validation_recovery_path,original_validation_seconds,original_limiting_phase,original_origin,observation_cohort,raw_kA,raw_kB,raw_k,pair_cohort
protein:1o7j.a__1d9q.d:a0.5|CPS-2F,19,protein,1o7j.a__1d9q.d,22,22,angstrom,output\paper_v1\inputs\protein_1o7j.a__1d9q.d.npz,6da737c8ea96bfb47844846e5920c7268988254098012fbdabfcb166eda79bc3,CPS-2F,0.5,9.476499139682725,10.101752088004297,47.96448297438429,reused,output\paper_v1\unified_pilot_results\slots\19\attempts\slot19_67a95ddd348341d08fd3a07c99191bd7,validated,True,False,16.0,15.0,16.0,0.7272727272727273,0.6818181818181818,0.7045454545454546,7.234917199995834,2.022673200001009,9.895997999992687,20.24491730000591,239.37109375,22004.0,6617064.0,22004.0,22003.0,0.0,2.0,True,configuration_graph,True,validated,,47.96448297438429,True,8dd8ae9df7a0ba4387e611280e76cb9493b504047e0de5dc892b9e8a3c9b4266,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,new,inherited unified pilot,16.0,15.0,16.0,original pilot pair
protein:1o7j.a__1d9q.d:a0.5|CPS-3F,20,protein,1o7j.a__1d9q.d,22,22,angstrom,output\paper_v1\inputs\protein_1o7j.a__1d9q.d.npz,6da737c8ea96bfb47844846e5920c7268988254098012fbdabfcb166eda79bc3,CPS-3F,0.5,9.476499139682725,10.101752088004297,47.96448297438429,reused,output\paper_v1\unified_pilot_results\slots\20\attempts\slot20_e0ee0e87e6cf44b8b6e3f58388474666,validated,True,False,20.0,19.0,20.0,0.9090909090909091,0.8636363636363636,0.8863636363636364,0.029119999991962686,0.34191590000409633,6.30403469997691,9.822361300000921,215.7109375,669.0,3170.0,669.0,668.0,0.0,2.0,True,configuration_graph,True,validated,,47.96448297438429,True,7519756858fd9110d838e5af50edd036eaa16955af6949a82ff36f82d63580b6,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,new,inherited unified pilot,20.0,19.0,20.0,original pilot pair
protein:1o7j.a__1hfj.c:a0.5|CPS-2F,25,protein,1o7j.a__1hfj.c,22,22,angstrom,output\paper_v1\inputs\protein_1o7j.a__1hfj.c.npz,7b773f6fd281824e25d8e444c9a70b1ca04a33b497237bdb6ee4b0605a6d1365,CPS-2F,0.5,9.476499139682725,9.537881702673165,0.9993252723713152,reused,output\paper_v1\unified_pilot_results\slots\25\attempts\slot25_e5ce743da5d4474f8086789aa234a723,validated,True,False,16.0,16.0,16.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.3757056000176817,2.0887567999889143,9.78737700000056,13.311505799996667,232.45703125,1273.0,168920.0,1273.0,1272.0,0.0,2.0,True,configuration_graph,True,validated,,0.9993252723713151,True,511e4f7ed01afb5e205af592e54189dde37f5454349d0365d40478e4b8d6ed2b,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,new,inherited unified pilot,16.0,16.0,16.0,original pilot pair
protein:1o7j.a__1hfj.c:a0.5|CPS-3F,26,protein,1o7j.a__1hfj.c,22,22,angstrom,output\paper_v1\inputs\protein_1o7j.a__1hfj.c.npz,7b773f6fd281824e25d8e444c9a70b1ca04a33b497237bdb6ee4b0605a6d1365,CPS-3F,0.5,9.476499139682725,9.537881702673165,0.9993252723713152,reused,output\paper_v1\unified_pilot_results\slots\26\attempts\slot26_dd70540fbfa346d9babebd31da1d1eae,validated,True,False,20.0,20.0,20.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.03011500000138767,0.3494461000082083,6.374182800005656,9.860643199994229,215.7109375,42.0,108.0,42.0,41.0,0.0,2.0,True,configuration_graph,True,validated,,0.9993252723713151,True,249877f724b852412258e277f1f5bc6263e11e7565df4a9a00ffc5b07a29582f,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,new,inherited unified pilot,20.0,20.0,20.0,original pilot pair
protein:1o7j.a__1hfj.c:a0.5|Independent continuous,27,protein,1o7j.a__1hfj.c,22,22,angstrom,output\paper_v1\inputs\protein_1o7j.a__1hfj.c.npz,7b773f6fd281824e25d8e444c9a70b1ca04a33b497237bdb6ee4b0605a6d1365,Independent continuous,0.5,9.476499139682725,9.537881702673165,0.9993252723713152,reused,output\paper_v1\unified_pilot_results\slots\27\attempts\slot27_3abe46c8e95b4cdd96c9b8eb7f451478,validated,True,False,16.0,16.0,16.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.010010099998908117,2.025962999992771,9.33272959999158,12.493779999989783,227.4609375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,0.9993252723713151,True,2ed89ab419b588af129eb9c6f9e6886c84d182bcef511a137c0a632c1ef5b0ba,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,new,inherited unified pilot,16.0,16.0,16.0,original pilot pair
protein:1o7j.a__1hfj.c:a0.5|Independent discrete,28,protein,1o7j.a__1hfj.c,22,22,angstrom,output\paper_v1\inputs\protein_1o7j.a__1hfj.c.npz,7b773f6fd281824e25d8e444c9a70b1ca04a33b497237bdb6ee4b0605a6d1365,Independent discrete,0.5,9.476499139682725,9.537881702673165,0.9993252723713152,reused,output\paper_v1\unified_pilot_results\slots\28\attempts\slot28_1530208469eb432cb8bc302cdc0c09fa,validated,True,False,20.0,20.0,20.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.005236700002569705,0.34831349999876693,6.428327100002207,9.902033799997298,214.66015625,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,0.9993252723713151,True,834bc41c7e2c9cf5a0feadfdfb31a3f1082b9c53b6c52dfbc14be9f65cedd75d,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,new,inherited unified pilot,20.0,20.0,20.0,original pilot pair
protein:1o7j.a__1qd1.b:a0.5|Independent continuous,33,protein,1o7j.a__1qd1.b,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1qd1.b.npz,ee71f8b3980b2ceeb3dfe43be7b165082559212dfed03bb475480ffc13dfaa10,Independent continuous,0.5,9.476499139682725,10.890797290213742,35.978995691931146,new,output\paper_v1\expanded_comparison\slots\33\attempts\expanded33_cd40b1cb287c4293b17a8c217c343bff,validated,True,False,16.0,20.0,20.0,0.7272727272727273,0.9090909090909091,0.8181818181818182,0.047864699998172,0.0037330999912228435,37.60700160000124,68.09998749999795,225.83203125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,35.978995691931146,True,6a9b829b797c76c55180386bde14883272cda4b86b6ab99603b5422055fc7984,False,,N/A,optimal_independent_baseline,validation_timeout,,solution_return,validated,output\paper_v1\expanded_comparison\validation_recovery\attempts\slot33_validation_recovery_dacd6d4e42464b07ae63431d833860aa,30.11523130000569,validation,,new expansion,16.0,20.0,20.0,newly selected pair
protein:1o7j.a__1qd1.b:a0.5|Independent discrete,34,protein,1o7j.a__1qd1.b,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1qd1.b.npz,ee71f8b3980b2ceeb3dfe43be7b165082559212dfed03bb475480ffc13dfaa10,Independent discrete,0.5,9.476499139682725,10.890797290213742,35.978995691931146,new,output\paper_v1\expanded_comparison\slots\34\attempts\expanded34_e309439661e84f828e3ac66dc0ee042a,validated,True,False,20.0,20.0,20.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.008518999995430931,0.003045599994948134,6.438584299990907,7.12207120002131,194.01953125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,35.978995691931146,True,cb5687dd7a7f6da56179e35ecfc296fef8a9a03310d2773f8a764b563049bb6e,False,,2000000 default,optimal_independent_baseline,worker_exited,[WinError 5] Access is denied: 'C:\\Users\\a\\PycharmProjects\\PythonProject1\\output\\paper_v1\\expanded_comparison\\slots\\34\\attempts\\expanded34_e309439661e84f828e3ac66dc0ee042a\\progress.json.25888.tmp' -> 'C:\\Users\\a\\PycharmProjects\\PythonProject1\\output\\paper_v1\\expanded_comparison\\slots\\34\\attempts\\expanded34_e309439661e84f828e3ac66dc0ee042a\\progress.json',solution_return,validated,output\paper_v1\expanded_comparison\validation_recovery_slot34\attempts\slot34_validation_recovery_072dcf5cfbe1403abd25bce6f56fb1d4,,,,new expansion,20.0,20.0,20.0,newly selected pair
protein:1o7j.a__1qd1.b:a0.5|CPS-2F,35,protein,1o7j.a__1qd1.b,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1qd1.b.npz,ee71f8b3980b2ceeb3dfe43be7b165082559212dfed03bb475480ffc13dfaa10,CPS-2F,0.5,9.476499139682725,10.890797290213742,35.978995691931146,new,output\paper_v1\expanded_comparison\slots\35\attempts\expanded35_4fea86cbd8a54e25b1f0959f61809ba3,validated,True,False,16.0,20.0,20.0,0.7272727272727273,0.9090909090909091,0.8181818181818182,4.137220600008732,0.0032791000267025083,9.715417100000195,16.869891799986362,236.5859375,18848.0,3486971.0,18848.0,18847.0,0.0,2.0,True,configuration_graph,True,validated,,35.978995691931146,True,d0ba23c7dc24f36ca86a008f96d5e6cef4f8243a069123499f255ad4c5a22a28,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,16.0,20.0,20.0,newly selected pair
protein:1o7j.a__1qd1.b:a0.5|CPS-3F,36,protein,1o7j.a__1qd1.b,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1qd1.b.npz,ee71f8b3980b2ceeb3dfe43be7b165082559212dfed03bb475480ffc13dfaa10,CPS-3F,0.5,9.476499139682725,10.890797290213742,35.978995691931146,new,output\paper_v1\expanded_comparison\slots\36\attempts\expanded36_b0a6256809594ea6b52aaa2f32fc4ee9,validated,True,False,20.0,20.0,20.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.03309719997923821,0.0027256000030320138,5.677388999989489,8.835628300003009,215.77734375,563.0,2448.0,563.0,562.0,0.0,2.0,True,configuration_graph,True,validated,,35.978995691931146,True,781263cb2560098a12971c7a6bc7e9662944acfb7fdea513cc3964df3d0c993f,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,20.0,20.0,20.0,newly selected pair
protein:1o7j.a__4eca.d:a0.5|Independent continuous,41,protein,1o7j.a__4eca.d,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__4eca.d.npz,926bd75812d2daa4cb742c7dbd881611b05dc2d93343e85c35a1267077868b86,Independent continuous,0.5,9.476499139682725,8.78100160685718,15.364049921814237,new,output\paper_v1\expanded_comparison\slots\41\attempts\expanded41_da3bf933c57344b48c76eae72c26fcc6,validated,True,False,16.0,18.0,18.0,0.7272727272727273,0.8181818181818182,0.7727272727272727,0.008670800016261637,0.0024924000026658177,8.073982500005513,10.821311299980152,229.890625,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,18.018355890591128,False,de3d78474426a60dc446187ca09487f50e6b881e90c3ebc6758f03dae1636717,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,16.0,18.0,18.0,newly selected pair
protein:1o7j.a__4eca.d:a0.5|Independent discrete,42,protein,1o7j.a__4eca.d,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__4eca.d.npz,926bd75812d2daa4cb742c7dbd881611b05dc2d93343e85c35a1267077868b86,Independent discrete,0.5,9.476499139682725,8.78100160685718,15.364049921814237,new,output\paper_v1\expanded_comparison\slots\42\attempts\expanded42_fd26c863622e455a9c4a6630250ec9e8,validated,True,False,20.0,21.0,21.0,0.9090909090909091,0.9545454545454546,0.9318181818181818,0.0050389000098221,0.002868600015062839,6.547758800006704,10.307312400022056,215.1953125,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,15.364049921814237,True,31ab46b62a9fdbdc74ca878d63eefba9eeb54c81a17ada6ce0ca607b697feda1,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,20.0,21.0,21.0,newly selected pair
protein:1o7j.a__4eca.d:a0.5|CPS-2F,43,protein,1o7j.a__4eca.d,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__4eca.d.npz,926bd75812d2daa4cb742c7dbd881611b05dc2d93343e85c35a1267077868b86,CPS-2F,0.5,9.476499139682725,8.78100160685718,15.364049921814237,new,output\paper_v1\expanded_comparison\slots\43\attempts\expanded43_11cd981519ea4c5fb33267ed28507b86,validated,True,False,17.0,18.0,18.0,0.7727272727272727,0.8181818181818182,0.7954545454545454,0.4815856000059284,0.0026747999945655465,10.120492100017145,13.774344800011022,233.24609375,2541.0,318922.0,2541.0,2540.0,0.0,2.0,True,configuration_graph,True,validated,,15.364049921814237,True,5f1430e7636bbfddd54c835c4800e5580968c938973fc0d541ed44d6dde87f98,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,17.0,18.0,18.0,newly selected pair
protein:1o7j.a__4eca.d:a0.5|CPS-3F,44,protein,1o7j.a__4eca.d,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__4eca.d.npz,926bd75812d2daa4cb742c7dbd881611b05dc2d93343e85c35a1267077868b86,CPS-3F,0.5,9.476499139682725,8.78100160685718,15.364049921814237,new,output\paper_v1\expanded_comparison\slots\44\attempts\expanded44_6906d978a7af4dbaac36afccfffbb772,validated,True,False,20.0,21.0,21.0,0.9090909090909091,0.9545454545454546,0.9318181818181818,0.029389700008323416,0.003076399996643886,6.372119000006933,9.869895400013775,215.046875,109.0,638.0,109.0,108.0,0.0,2.0,True,configuration_graph,True,validated,,15.364049921814237,True,e15fb84d76e926cfc4fed86c1bb609dcbc5b9e8f28cb36c6faebff436db49fe0,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,20.0,21.0,21.0,newly selected pair
protein:1o7j.a__1toh.a:a0.5|Independent continuous,49,protein,1o7j.a__1toh.a,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1toh.a.npz,5e6a2b9a37b78ae69edb4d6f22281db5d47f278893cbaca092fc6164e9b8337e,Independent continuous,0.5,9.476499139682725,10.346278485309295,37.12846564295379,new,output\paper_v1\expanded_comparison\slots\49\attempts\expanded49_7091dabdfc5f49dda51a71a173419874,validated,True,False,16.0,16.0,16.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0090036999899894,0.0027928000199608505,8.885517699993216,12.036178099981043,229.859375,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,37.12846564295379,True,745bf462b7b4102d6cc22551d9248f29f5a914481496fa3b23a3fe28e0d0afdf,False,,N/A,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,16.0,16.0,16.0,newly selected pair
protein:1o7j.a__1toh.a:a0.5|Independent discrete,50,protein,1o7j.a__1toh.a,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1toh.a.npz,5e6a2b9a37b78ae69edb4d6f22281db5d47f278893cbaca092fc6164e9b8337e,Independent discrete,0.5,9.476499139682725,10.346278485309295,37.12846564295379,new,output\paper_v1\expanded_comparison\slots\50\attempts\expanded50_7157e7e5cb1a4ec9aff399f10b78208c,validated,True,False,20.0,21.0,21.0,0.9090909090909091,0.9545454545454546,0.9318181818181818,0.005898599978536367,0.002796199987642467,6.385290700010955,9.924620100005995,214.69140625,,,0.0,0.0,,0.0,False,independent_optimization,True,validated,,37.12846564295379,True,c297a053300da97068acc0bbdc405861d82f36c948598f290d7deaeeb436c5df,False,,2000000 default,optimal_independent_baseline,worker_exited,,solution_return,validated,,,,,new expansion,20.0,21.0,21.0,newly selected pair
protein:1o7j.a__1toh.a:a0.5|CPS-2F,51,protein,1o7j.a__1toh.a,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1toh.a.npz,5e6a2b9a37b78ae69edb4d6f22281db5d47f278893cbaca092fc6164e9b8337e,CPS-2F,0.5,9.476499139682725,10.346278485309295,37.12846564295379,new,output\paper_v1\expanded_comparison\slots\51\attempts\expanded51_72e5e9926d3848e6b4761ef7165f51b5,validated,True,False,16.0,16.0,16.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,3.305430599983083,0.003960900008678436,9.885440300015034,16.260574500018265,236.25390625,16301.0,2930899.0,16301.0,16300.0,0.0,2.0,True,configuration_graph,True,validated,,37.12846564295379,True,fc9b04fa2d31824c6756836b026039949d960ff3489c79a773e41de7b961cfe1,False,55.0,800000 main,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,16.0,16.0,16.0,newly selected pair
protein:1o7j.a__1toh.a:a0.5|CPS-3F,52,protein,1o7j.a__1toh.a,22,22,angstrom,output\paper_v1\expanded_comparison\inputs\protein_1o7j.a__1toh.a.npz,5e6a2b9a37b78ae69edb4d6f22281db5d47f278893cbaca092fc6164e9b8337e,CPS-3F,0.5,9.476499139682725,10.346278485309295,37.12846564295379,new,output\paper_v1\expanded_comparison\slots\52\attempts\expanded52_c4efe3d705014dad820831f4da89447d,validated,True,False,20.0,21.0,21.0,0.9090909090909091,0.9545454545454546,0.9318181818181818,0.06559829998877831,0.00969560001976788,16.711312700004783,24.844371599989245,215.3046875,473.0,1887.0,473.0,472.0,0.0,2.0,True,configuration_graph,True,validated,,37.12846564295379,True,f66ee484802bbe7c611933cf01fd9da2557dc7621e78a2e71da1214f5171fc51,False,55.0,800000 main; 2000000 preprocessing,optimal_configuration_graph,worker_exited,,solution_return,validated,,,,,new expansion,20.0,21.0,21.0,newly selected pair
